transaction_id,customer_id,merchant_id,merchant_category,payment_method,location_type,hour,day_of_week,amount,failed_attempts_24h,txn_count_1h,txn_count_24h,account_age_days,previous_chargebacks,device_changed,ip_location_mismatch,is_fraud
TXN0012528,11166,752,electronics,upi,same_city,0,0,925.52,0,2,13,204,0,0,0,0
TXN0012529,12028,524,electronics,debit_card,same_city,14,3,121.43,0,0,3,2179,0,0,0,0
TXN0012530,10362,848,restaurant,net_banking,same_city,2,6,69.94,1,0,7,71,0,0,0,0
TXN0012531,12429,624,fuel,wallet,same_city,21,4,116.17,0,2,9,1566,0,0,0,0
TXN0012532,12318,530,electronics,debit_card,same_city,1,3,59.26,1,0,1,1132,0,0,0,0
TXN0012533,12345,736,gaming,net_banking,different_state,13,1,238.44,1,0,5,467,0,0,0,0
TXN0012534,10233,726,restaurant,wallet,same_city,0,4,106.0,0,1,5,869,0,0,0,0
TXN0012535,12622,847,jewelry,upi,same_city,1,1,253.79,0,1,7,1007,0,0,1,0
TXN0012536,11731,537,electronics,debit_card,same_city,13,2,145.28,0,1,4,1012,0,0,0,0
TXN0012537,10026,882,restaurant,credit_card,same_state,18,6,67.89,0,1,6,1056,0,0,0,0
TXN0012538,11494,557,fashion,net_banking,same_state,3,2,348.42,0,0,3,1334,0,0,0,0
TXN0012539,10092,735,jewelry,credit_card,same_city,10,2,157.18,0,1,11,2337,0,0,0,0
TXN0012540,12664,680,restaurant,upi,same_city,4,2,68.14,0,0,5,366,0,1,0,0
TXN0012541,10308,613,fuel,upi,different_state,8,2,151.72,0,2,7,550,0,0,0,0
TXN0012542,10051,805,travel,credit_card,same_city,23,6,216.28,0,1,5,253,0,1,0,0
TXN0012543,10318,631,fashion,credit_card,same_city,9,4,156.76,0,1,4,155,0,0,0,0
TXN0012544,11992,847,crypto,wallet,same_state,14,1,216.35,1,2,8,1774,0,1,0,0
TXN0012545,10180,679,electronics,credit_card,same_state,8,4,122.16,1,2,12,2330,0,0,0,0
TXN0012546,11592,577,grocery,debit_card,same_city,5,5,98.74,0,0,3,1088,0,0,0,0
TXN0012547,12922,719,gaming,debit_card,same_city,18,3,972.9,1,1,5,2361,0,0,0,0
TXN0012548,10646,641,fashion,credit_card,same_state,1,4,305.76,0,2,5,1298,0,1,0,0
TXN0012549,11961,884,restaurant,upi,same_city,5,6,282.69,0,2,10,649,0,0,0,0
TXN0012550,11283,542,fashion,debit_card,same_city,2,2,84.03,0,0,3,1111,1,1,0,0
TXN0012551,12244,617,grocery,debit_card,same_state,19,2,50.0,0,1,12,1326,0,0,0,0
TXN0012552,12692,558,restaurant,credit_card,same_city,7,6,101.1,0,2,6,1281,0,0,0,0
TXN0012553,12302,560,fashion,upi,same_city,0,6,170.5,0,1,3,1678,0,0,0,0
TXN0012554,12024,540,fashion,credit_card,same_city,9,0,228.35,0,2,7,171,0,1,0,0
TXN0012555,12779,773,restaurant,credit_card,same_city,18,4,112.01,0,1,2,1688,0,0,1,0
TXN0012556,10335,687,fashion,net_banking,same_city,4,1,234.68,0,2,5,1308,0,0,0,0
TXN0012557,11576,834,electronics,credit_card,same_city,6,5,111.3,0,1,2,1927,0,1,0,0
TXN0012558,11525,686,grocery,credit_card,same_city,2,5,112.35,0,1,4,2281,0,0,0,0
TXN0012559,10989,727,restaurant,upi,same_city,7,0,124.74,0,1,2,2440,0,1,0,0
TXN0012560,12947,663,grocery,wallet,same_city,8,4,50.0,0,3,7,2320,0,0,0,0
TXN0012561,11278,785,grocery,wallet,same_city,17,6,67.31,0,0,5,271,0,0,0,0
TXN0012562,10513,601,crypto,debit_card,same_city,6,1,80.75,0,0,5,1983,0,0,0,0
TXN0012563,12029,766,travel,credit_card,same_city,20,6,396.53,0,4,9,1167,0,0,0,0
TXN0012564,10241,623,grocery,debit_card,same_state,5,0,235.36,0,1,5,1626,0,0,0,0
TXN0012565,12196,652,fuel,wallet,same_city,4,0,154.13,0,2,6,88,0,1,0,0
TXN0012566,11733,678,restaurant,debit_card,same_state,1,0,106.72,0,0,3,2111,0,0,1,0
TXN0012567,12804,565,fashion,wallet,same_state,22,4,374.53,1,1,6,1774,0,1,0,0
TXN0012568,12667,598,electronics,credit_card,same_city,20,0,128.77,0,3,10,2261,0,0,0,0
TXN0012569,12500,523,jewelry,wallet,international,0,2,2244.2,0,2,9,1243,0,0,0,0
TXN0012570,12259,832,electronics,wallet,same_city,19,4,50.0,0,1,3,313,0,0,1,0
TXN0012571,10667,748,fuel,net_banking,same_city,21,0,50.0,2,0,1,2484,0,0,0,1
TXN0012572,10593,664,grocery,upi,different_state,23,3,68.54,0,0,6,2039,0,0,0,0
TXN0012573,12178,883,gaming,wallet,same_city,4,1,145.79,1,1,10,516,0,0,0,1
TXN0012574,12659,593,fashion,debit_card,same_city,2,6,202.2,0,3,6,1836,2,0,0,0
TXN0012575,10255,842,grocery,credit_card,same_city,1,1,50.0,2,0,8,417,1,0,0,0
TXN0012576,11502,623,fashion,net_banking,same_state,1,5,263.65,0,2,7,1375,0,0,0,0
TXN0012577,10560,801,grocery,wallet,same_city,18,0,50.0,0,1,4,1427,0,0,0,0
TXN0012578,12110,655,restaurant,debit_card,same_city,2,3,124.35,0,0,3,844,0,0,0,0
TXN0012579,11334,848,fuel,upi,same_city,2,1,50.0,0,1,5,2398,0,0,0,1
TXN0012580,10406,748,fashion,upi,same_state,18,5,262.76,0,1,7,445,1,0,1,0
TXN0012581,12849,770,fashion,debit_card,different_state,12,3,50.0,1,1,7,468,0,0,0,0
TXN0012582,11860,557,fashion,debit_card,different_state,7,2,305.36,0,1,4,1115,0,0,0,0
TXN0012583,12062,694,electronics,upi,different_state,21,4,222.36,0,0,3,1149,0,0,0,0
TXN0012584,11710,700,grocery,upi,same_city,19,3,174.93,0,4,7,1818,0,0,0,0
TXN0012585,10258,571,restaurant,debit_card,same_city,2,0,107.06,0,2,5,77,0,0,1,0
TXN0012586,10722,746,grocery,wallet,international,16,6,630.98,0,1,8,92,0,1,0,0
TXN0012587,11282,597,gaming,credit_card,different_state,18,0,254.93,0,2,3,272,0,0,0,0
TXN0012588,10613,828,grocery,net_banking,same_city,20,0,382.45,0,0,6,1629,0,0,0,1
TXN0012589,11694,580,fuel,wallet,same_city,12,3,59.09,0,1,7,2055,0,1,0,0
TXN0012590,11978,564,travel,net_banking,same_city,10,1,401.76,0,0,2,893,0,0,0,0
TXN0012591,10812,504,electronics,credit_card,same_city,0,4,128.44,0,0,6,173,0,0,0,0
TXN0012592,11786,783,restaurant,credit_card,same_state,0,6,50.0,0,4,9,1763,1,1,1,0
TXN0012593,10330,793,jewelry,upi,same_state,21,3,132.42,0,0,3,781,1,0,0,0
TXN0012594,12212,580,restaurant,credit_card,same_state,17,1,174.23,0,1,5,2250,0,1,0,0
TXN0012595,11216,586,fashion,debit_card,different_state,17,2,210.1,0,3,8,1418,0,1,1,0
TXN0012596,11544,792,grocery,upi,international,21,2,144.9,0,0,2,1173,0,0,1,0
TXN0012597,11397,780,travel,debit_card,same_city,9,5,364.48,0,0,5,209,0,0,1,0
TXN0012598,10386,696,gaming,credit_card,same_city,21,3,50.0,1,0,4,512,0,0,1,0
TXN0012599,11518,751,grocery,debit_card,same_city,9,4,305.3,0,1,6,2130,0,0,0,0
TXN0012600,11817,582,jewelry,wallet,different_state,19,4,350.53,0,4,7,379,0,1,0,0
TXN0012601,11817,526,fashion,credit_card,same_city,10,1,329.55,0,0,2,1624,0,0,0,0
TXN0012602,11814,832,gaming,net_banking,same_city,12,3,325.69,0,1,2,205,0,0,0,0
TXN0012603,12375,681,fashion,debit_card,same_state,1,5,247.89,0,2,6,1214,0,0,1,0
TXN0012604,11515,634,jewelry,upi,same_city,19,4,586.76,0,1,8,753,0,0,0,0
TXN0012605,11240,589,grocery,wallet,different_state,6,0,102.62,1,1,4,1398,0,1,0,0
TXN0012606,10319,705,electronics,wallet,same_city,21,0,932.51,0,1,3,900,0,0,0,0
TXN0012607,10398,526,travel,debit_card,same_state,16,6,231.62,0,0,3,1286,0,1,0,0
TXN0012608,11914,877,travel,credit_card,same_state,12,5,645.02,0,2,7,261,0,0,1,0
TXN0012609,10104,558,restaurant,upi,different_state,16,3,127.6,0,2,10,2464,0,0,0,0
TXN0012610,10695,571,grocery,net_banking,same_city,20,5,181.72,0,3,6,1041,0,0,0,1
TXN0012611,10329,726,jewelry,debit_card,same_state,4,5,736.89,0,2,12,1189,0,0,0,0
TXN0012612,10659,590,travel,net_banking,same_state,15,0,685.79,0,0,1,1592,0,0,0,0
TXN0012613,12646,567,travel,debit_card,same_city,19,2,426.93,0,0,6,2408,0,0,0,0
TXN0012614,10820,861,fuel,credit_card,same_city,22,3,50.0,0,1,6,301,0,0,0,0
TXN0012615,11972,759,fashion,credit_card,different_state,9,4,108.34,1,1,3,502,0,0,1,0
TXN0012616,12688,645,fashion,upi,same_state,15,0,50.0,0,0,3,2479,0,0,0,0
TXN0012617,11793,562,grocery,wallet,same_city,5,5,50.0,0,1,5,243,0,1,0,0
TXN0012618,12361,842,fashion,debit_card,different_state,13,6,230.55,0,1,6,357,0,0,0,0
TXN0012619,10461,679,fuel,upi,international,15,5,278.43,0,2,4,591,0,0,0,0
TXN0012620,11607,610,fashion,wallet,same_city,15,2,158.02,0,1,5,1610,0,0,0,0
TXN0012621,12533,690,fashion,upi,same_state,2,1,103.94,0,1,5,858,0,0,0,0
TXN0012622,11675,895,gaming,net_banking,same_state,3,3,215.65,0,1,4,2427,0,0,0,0
TXN0012623,12457,891,grocery,wallet,same_city,14,4,50.7,0,2,8,1956,0,0,0,0
TXN0012624,12074,745,grocery,net_banking,same_city,4,3,50.0,1,1,8,662,0,0,0,0
TXN0012625,10270,777,jewelry,debit_card,same_state,14,6,795.06,0,1,4,1252,0,0,0,0
TXN0012626,12733,846,electronics,upi,same_city,9,3,112.22,0,3,7,949,0,0,0,0
TXN0012627,12548,871,crypto,upi,same_city,17,3,328.78,0,0,7,296,0,0,0,0
TXN0012628,10384,796,grocery,credit_card,same_city,18,2,91.43,1,0,6,1619,0,0,0,0
TXN0012629,10059,836,gaming,upi,same_city,19,5,338.39,0,0,9,277,0,0,0,0
TXN0012630,11130,622,grocery,debit_card,same_city,18,3,50.0,0,0,4,595,0,1,0,0
TXN0012631,10219,556,electronics,debit_card,same_city,14,6,136.8,0,2,9,206,0,0,0,0
TXN0012632,11464,659,restaurant,upi,different_state,11,6,515.36,0,2,8,1830,0,0,0,0
TXN0012633,12818,626,grocery,credit_card,different_state,22,0,63.92,0,2,5,675,0,0,0,0
TXN0012634,11906,724,fuel,credit_card,different_state,22,1,50.0,0,1,9,701,0,0,0,0
TXN0012635,12611,594,travel,credit_card,same_city,22,5,163.35,0,1,5,802,0,0,0,0
TXN0012636,11595,810,restaurant,wallet,different_state,4,3,444.73,0,1,5,1285,0,0,0,0
TXN0012637,12593,505,fuel,net_banking,same_city,10,2,124.04,0,1,8,1982,0,0,0,0
TXN0012638,10095,764,crypto,debit_card,international,3,1,740.82,0,1,7,2305,0,0,0,0
TXN0012639,10988,733,gaming,upi,same_city,21,6,391.55,0,1,7,1115,0,0,0,0
TXN0012640,11112,787,fuel,credit_card,same_city,8,5,218.13,1,0,3,2225,0,0,0,0
TXN0012641,12875,883,fuel,upi,same_city,14,0,72.64,1,2,9,232,0,0,0,0
TXN0012642,11945,515,grocery,upi,different_state,21,4,144.18,0,1,5,405,0,1,0,0
TXN0012643,12278,639,fashion,debit_card,same_state,13,1,67.94,0,0,1,315,0,1,0,0
TXN0012644,10967,796,travel,upi,same_city,14,3,291.15,0,1,5,1989,0,0,0,0
TXN0012645,12322,694,grocery,credit_card,same_city,5,4,50.0,0,2,8,749,0,0,0,0
TXN0012646,10245,685,fashion,upi,same_state,13,2,51.74,0,5,12,752,0,1,0,0
TXN0012647,12158,892,travel,credit_card,same_city,20,0,304.01,0,2,6,429,0,0,0,0
TXN0012648,10233,624,grocery,upi,same_city,22,6,82.58,0,1,5,2094,0,0,0,0
TXN0012649,12464,516,restaurant,credit_card,same_city,12,4,50.0,0,0,2,564,0,0,0,0
TXN0012650,12725,865,crypto,credit_card,same_city,2,4,240.98,0,1,2,2414,0,0,1,0
TXN0012651,11151,888,grocery,credit_card,same_city,5,3,93.91,0,1,2,143,0,0,0,0
TXN0012652,11260,525,restaurant,credit_card,same_state,5,1,247.19,0,0,6,916,0,0,0,0
TXN0012653,10802,712,restaurant,wallet,same_city,5,3,50.0,0,4,5,1293,0,0,0,0
TXN0012654,12666,884,grocery,debit_card,same_city,4,2,168.99,0,1,4,1692,0,0,0,0
TXN0012655,12754,500,grocery,credit_card,same_city,15,6,175.82,0,2,4,1552,0,0,0,0
TXN0012656,12898,790,fashion,upi,international,5,1,217.21,0,2,6,1807,0,1,0,0
TXN0012657,11417,764,restaurant,debit_card,same_city,16,5,340.07,1,1,3,1932,0,0,0,0
TXN0012658,12522,842,crypto,credit_card,same_city,0,4,689.34,0,3,6,1468,0,0,0,0
TXN0012659,10654,537,fuel,wallet,same_city,14,6,92.21,0,0,2,484,0,0,0,0
TXN0012660,12442,732,grocery,debit_card,same_city,6,4,75.38,0,1,5,2273,0,0,0,0
TXN0012661,10110,759,electronics,credit_card,different_state,2,3,108.77,0,1,5,928,0,0,0,1
TXN0012662,10089,807,grocery,debit_card,same_state,23,6,149.79,0,2,5,519,0,0,1,0
TXN0012663,10762,760,fuel,credit_card,same_state,18,1,50.0,0,2,6,348,0,0,0,0
TXN0012664,11303,737,fashion,wallet,same_city,2,5,82.04,1,0,2,1924,0,0,0,0
TXN0012665,11356,605,travel,upi,same_city,20,3,50.0,0,2,5,481,0,0,0,0
TXN0012666,12179,746,electronics,credit_card,same_city,18,5,133.36,0,1,6,2054,0,0,0,0
TXN0012667,11036,803,restaurant,upi,same_city,4,1,50.0,1,0,5,153,0,0,0,0
TXN0012668,12504,842,grocery,credit_card,different_state,22,3,273.66,0,0,8,1964,0,0,0,0
TXN0012669,11464,537,travel,credit_card,same_city,23,6,603.29,0,1,1,208,0,0,0,0
TXN0012670,10097,807,travel,wallet,same_city,18,3,108.54,1,1,6,1793,0,0,0,0
TXN0012671,11143,842,fuel,credit_card,same_city,0,1,118.25,0,4,11,2111,0,1,0,0
TXN0012672,10292,545,fashion,credit_card,different_state,20,6,235.62,0,1,8,1551,0,0,0,0
TXN0012673,11839,709,jewelry,debit_card,same_city,7,5,1043.83,0,1,4,2404,1,0,0,0
TXN0012674,11734,592,travel,credit_card,same_city,1,4,934.42,1,1,5,2444,0,0,0,0
TXN0012675,11024,719,gaming,debit_card,same_state,5,3,112.67,0,0,6,2257,0,0,0,0
TXN0012676,12619,755,grocery,wallet,different_state,8,5,310.33,0,0,5,883,0,0,0,0
TXN0012677,12297,636,grocery,credit_card,different_state,12,2,50.0,1,3,11,190,0,0,0,0
TXN0012678,10651,730,electronics,upi,different_state,6,0,121.69,1,1,3,1052,0,0,0,0
TXN0012679,12196,805,restaurant,credit_card,same_city,0,4,50.0,0,1,6,1532,0,0,0,0
TXN0012680,12091,701,travel,credit_card,same_city,0,4,487.7,0,0,1,727,0,0,0,0
TXN0012681,11906,565,electronics,upi,same_state,1,5,442.91,1,0,3,972,1,0,0,0
TXN0012682,11721,537,fashion,wallet,different_state,14,6,80.55,1,2,7,1513,0,0,0,0
TXN0012683,11067,654,grocery,debit_card,same_city,1,0,50.0,0,0,6,2294,0,0,0,0
TXN0012684,12209,604,fashion,credit_card,same_state,6,0,147.04,0,0,8,1845,0,0,0,0
TXN0012685,11816,754,grocery,upi,international,18,4,50.0,1,2,5,743,0,0,0,0
TXN0012686,10252,515,travel,debit_card,international,13,1,464.95,1,1,4,2227,0,0,0,0
TXN0012687,10131,578,gaming,debit_card,same_state,6,0,53.17,0,2,8,623,0,0,0,0
TXN0012688,11907,512,electronics,upi,same_city,9,4,151.91,1,1,4,2008,1,0,0,0
TXN0012689,11910,869,restaurant,upi,same_city,9,2,106.66,1,1,7,229,0,0,0,0
TXN0012690,12521,601,grocery,net_banking,different_state,9,5,50.0,0,2,7,1622,0,1,0,0
TXN0012691,11679,651,grocery,net_banking,same_state,5,0,50.0,0,0,2,1644,0,0,1,0
TXN0012692,11132,677,travel,credit_card,same_city,15,3,50.0,1,2,7,2048,0,0,0,0
TXN0012693,12753,890,restaurant,credit_card,same_city,2,6,159.5,0,0,3,2073,0,0,1,0
TXN0012694,11058,586,electronics,credit_card,same_city,19,4,68.0,0,1,3,1230,0,0,0,0
TXN0012695,11925,587,restaurant,credit_card,same_state,7,0,125.77,1,1,4,1152,0,0,0,0
TXN0012696,12322,528,fashion,upi,same_state,19,2,160.3,0,0,4,521,0,0,0,0
TXN0012697,10186,888,gaming,net_banking,same_city,8,3,148.96,0,0,7,2312,0,0,0,0
TXN0012698,10948,862,restaurant,net_banking,same_state,22,2,83.42,0,3,7,1316,0,0,1,0
TXN0012699,12290,820,travel,wallet,same_city,9,2,125.73,0,1,7,2130,0,0,0,0
TXN0012700,10263,599,fashion,debit_card,same_city,17,0,56.27,0,1,10,1482,0,1,0,0
TXN0012701,11997,614,travel,wallet,international,20,1,300.86,0,0,4,906,0,0,0,0
TXN0012702,10521,709,gaming,upi,same_city,15,5,742.99,0,1,5,2096,0,0,0,0
TXN0012703,11564,842,fuel,credit_card,same_city,1,0,346.84,0,0,6,920,0,0,0,0
TXN0012704,10782,573,gaming,debit_card,same_city,23,6,191.15,0,1,5,558,0,1,0,0
TXN0012705,10534,634,gaming,debit_card,same_city,18,3,166.87,0,2,5,384,0,0,0,0
TXN0012706,10209,768,fashion,upi,same_city,16,1,239.59,0,0,3,4,0,0,0,1
TXN0012707,12093,849,grocery,credit_card,same_city,3,3,81.06,0,1,3,491,0,0,0,0
TXN0012708,11563,577,gaming,upi,same_city,8,5,232.93,0,0,6,501,0,1,0,1
TXN0012709,10025,879,grocery,upi,same_state,18,4,99.65,0,0,7,1350,0,0,0,0
TXN0012710,10174,624,restaurant,upi,same_city,1,3,85.18,0,1,4,418,0,0,1,0
TXN0012711,11539,537,grocery,credit_card,different_state,17,3,65.69,1,1,3,173,0,0,0,0
TXN0012712,11334,768,gaming,wallet,same_state,1,3,486.2,0,0,4,586,0,0,0,0
TXN0012713,10321,809,electronics,credit_card,same_city,17,3,1411.68,0,1,8,1253,0,0,0,0
TXN0012714,11602,605,gaming,wallet,same_city,2,0,182.01,0,1,6,2278,0,0,0,0
TXN0012715,11158,543,travel,debit_card,same_city,19,3,76.97,0,1,9,1225,0,1,1,1
TXN0012716,10054,724,fashion,net_banking,same_city,14,1,54.55,0,1,9,929,0,0,0,0
TXN0012717,11566,741,grocery,credit_card,same_city,19,5,50.0,1,1,4,1898,0,0,0,0
TXN0012718,11609,896,restaurant,credit_card,international,14,0,99.2,1,0,4,1163,0,0,0,0
TXN0012719,11872,652,grocery,wallet,same_state,13,2,65.43,0,2,4,1298,0,0,0,0
TXN0012720,12715,523,restaurant,debit_card,same_state,0,0,66.12,0,2,7,1858,0,0,0,0
TXN0012721,12194,623,travel,upi,same_city,4,1,50.0,0,0,2,1172,0,1,0,0
TXN0012722,11508,784,fuel,net_banking,different_state,2,0,404.64,0,0,5,952,0,0,0,0
TXN0012723,12646,847,fashion,debit_card,same_city,13,6,150.15,1,1,4,121,0,0,0,0
TXN0012724,12067,760,fashion,credit_card,different_state,11,6,492.52,2,3,6,1562,0,0,1,0
TXN0012725,10332,645,gaming,debit_card,same_city,5,6,135.66,0,2,5,166,0,0,0,0
TXN0012726,11578,690,grocery,debit_card,international,19,4,357.43,0,2,5,1947,0,0,0,0
TXN0012727,10906,880,restaurant,upi,different_state,17,5,307.11,0,2,9,1427,0,0,0,0
TXN0012728,12991,664,fashion,debit_card,same_city,8,4,350.76,0,0,3,2303,0,0,0,0
TXN0012729,10910,570,electronics,upi,same_city,15,2,260.65,0,1,4,2337,0,0,0,0
TXN0012730,10400,700,travel,upi,same_city,2,3,200.13,0,0,10,2468,1,0,0,0
TXN0012731,10949,854,grocery,upi,same_state,12,5,593.56,2,1,4,265,0,0,1,0
TXN0012732,11329,511,fuel,credit_card,same_state,10,6,75.45,0,0,1,1026,0,0,1,0
TXN0012733,12075,551,grocery,upi,same_city,17,6,145.07,0,1,5,889,0,0,0,0
TXN0012734,12514,755,jewelry,upi,same_city,9,0,584.47,0,2,8,2157,0,0,0,0
TXN0012735,11910,801,fuel,wallet,same_city,10,1,114.78,0,1,1,944,0,0,0,0
TXN0012736,10100,859,gaming,upi,same_city,7,2,282.21,1,2,6,1808,0,0,0,0
TXN0012737,10550,799,fuel,credit_card,same_city,9,0,121.78,0,2,5,475,0,1,0,0
TXN0012738,12849,508,grocery,upi,same_city,15,2,50.0,1,1,8,2009,0,0,0,1
TXN0012739,12400,639,grocery,credit_card,same_state,11,6,50.0,0,1,3,439,0,0,0,0
TXN0012740,11705,599,jewelry,debit_card,same_city,10,0,761.24,1,3,9,1154,0,0,0,0
TXN0012741,12343,636,grocery,wallet,same_city,9,1,78.5,1,1,6,81,0,0,1,0
TXN0012742,10352,858,grocery,credit_card,same_city,21,4,52.28,0,2,5,267,0,0,0,0
TXN0012743,12955,865,grocery,credit_card,international,22,0,61.93,0,1,4,1336,0,0,0,0
TXN0012744,11018,871,electronics,credit_card,same_state,11,3,234.96,0,0,3,2079,1,0,0,0
TXN0012745,11179,521,restaurant,debit_card,different_state,10,5,50.0,0,1,7,2119,0,0,0,0
TXN0012746,11097,644,restaurant,credit_card,different_state,8,4,102.27,0,3,8,1029,0,0,0,0
TXN0012747,12502,660,grocery,upi,same_city,23,3,50.0,0,0,3,1493,0,0,0,0
TXN0012748,12759,748,grocery,wallet,same_city,5,1,59.36,0,1,9,113,0,0,0,0
TXN0012749,10979,674,gaming,debit_card,same_city,16,5,198.7,1,0,5,1635,0,0,0,0
TXN0012750,11355,587,fuel,credit_card,same_city,7,5,150.42,0,1,5,396,0,0,0,0
TXN0012751,10738,898,crypto,credit_card,same_city,18,2,61.07,0,1,6,1819,0,0,0,0
TXN0012752,10976,532,grocery,credit_card,same_city,5,5,96.89,0,2,11,2083,0,0,0,0
TXN0012753,11371,770,travel,credit_card,same_city,17,4,215.66,1,0,4,2430,0,0,0,0
TXN0012754,12280,782,grocery,wallet,same_state,15,6,63.38,0,1,7,695,0,0,0,0
TXN0012755,11801,725,restaurant,debit_card,same_city,23,1,166.74,0,1,2,770,0,0,0,0
TXN0012756,12149,611,grocery,debit_card,same_city,3,6,63.76,0,0,3,1635,0,1,1,0
TXN0012757,10952,581,fuel,debit_card,same_city,7,4,69.69,0,3,7,2296,0,0,0,0
TXN0012758,10480,712,electronics,debit_card,different_state,6,3,74.69,0,0,4,152,0,0,0,0
TXN0012759,11237,803,fuel,debit_card,same_state,7,0,88.56,0,1,4,200,0,1,0,1
TXN0012760,10107,507,grocery,credit_card,different_state,17,6,262.79,0,0,2,749,0,0,0,0
TXN0012761,10972,633,grocery,debit_card,same_city,15,4,78.2,0,0,6,2020,0,0,0,0
TXN0012762,11626,617,restaurant,credit_card,same_city,22,5,61.13,0,1,8,1798,0,0,0,0
TXN0012763,10703,583,fuel,net_banking,different_state,7,2,250.08,0,1,5,2173,0,0,1,0
TXN0012764,12382,757,fuel,wallet,same_city,13,5,865.39,1,0,4,1205,0,0,1,0
TXN0012765,12133,742,restaurant,credit_card,international,18,3,81.28,1,1,2,615,0,0,0,0
TXN0012766,12781,736,crypto,credit_card,same_city,6,2,808.62,0,4,7,2493,0,0,0,0
TXN0012767,10874,649,fashion,net_banking,same_city,6,0,144.17,1,2,6,761,1,0,0,0
TXN0012768,11447,873,fashion,credit_card,same_city,2,5,58.12,1,0,6,2214,1,0,0,0
TXN0012769,12411,520,crypto,credit_card,same_city,12,5,252.05,0,2,5,1101,0,0,1,0
TXN0012770,12107,633,grocery,debit_card,same_city,4,0,470.6,0,1,6,185,0,0,0,0
TXN0012771,11273,878,fashion,debit_card,same_city,15,0,50.0,0,1,3,729,1,0,0,0
TXN0012772,10559,595,grocery,net_banking,same_state,5,6,66.35,1,2,7,1708,0,1,0,0
TXN0012773,10116,512,grocery,debit_card,same_city,10,2,124.9,0,0,2,425,0,0,0,0
TXN0012774,10873,500,fuel,net_banking,same_state,20,2,91.21,0,0,7,474,0,0,0,0
TXN0012775,12962,649,fashion,debit_card,same_state,11,4,50.0,0,1,6,557,0,0,0,0
TXN0012776,10967,616,restaurant,credit_card,same_city,3,0,279.64,0,1,9,393,0,0,0,0
TXN0012777,11568,651,fashion,credit_card,same_city,10,5,77.9,0,2,7,586,0,0,1,0
TXN0012778,10043,563,electronics,wallet,same_state,23,6,84.23,0,1,9,1650,1,0,0,0
TXN0012779,10508,649,travel,wallet,same_city,8,3,165.43,0,1,1,1532,0,0,0,0
TXN0012780,12011,816,gaming,debit_card,same_city,5,5,148.2,0,2,3,1081,0,0,0,0
TXN0012781,11188,863,fashion,credit_card,same_city,20,0,133.0,2,2,6,348,0,0,0,0
TXN0012782,11315,511,travel,credit_card,same_city,12,1,103.53,0,1,9,2481,0,0,0,0
TXN0012783,10848,589,fuel,credit_card,same_city,3,6,223.87,0,0,3,1983,0,0,0,0
TXN0012784,11879,887,fashion,upi,same_state,7,2,387.38,2,0,7,1880,0,0,0,0
TXN0012785,10916,582,grocery,upi,different_state,8,6,918.99,0,1,4,781,0,1,0,0
TXN0012786,12945,749,travel,credit_card,same_city,9,5,202.63,0,1,10,1939,1,0,0,0
TXN0012787,10798,883,crypto,credit_card,same_city,23,0,435.87,0,1,6,349,0,0,0,0
TXN0012788,10875,895,grocery,credit_card,international,2,2,50.0,0,0,5,1773,0,0,0,0
TXN0012789,11760,532,grocery,credit_card,same_state,18,4,73.51,0,1,5,660,1,0,0,1
TXN0012790,12333,648,restaurant,net_banking,same_state,20,6,81.67,0,0,5,2127,0,0,0,0
TXN0012791,12731,627,jewelry,upi,same_city,6,6,665.37,0,1,4,48,0,0,0,0
TXN0012792,10818,599,fuel,credit_card,same_city,1,3,50.0,0,0,2,1409,2,0,0,0
TXN0012793,12168,861,grocery,credit_card,same_city,23,4,50.0,0,1,3,854,0,0,0,0
TXN0012794,10944,827,fuel,wallet,different_state,21,1,50.0,0,1,5,332,0,0,0,0
TXN0012795,10906,711,electronics,credit_card,same_city,16,2,353.01,0,0,4,2138,0,0,0,0
TXN0012796,10012,573,crypto,credit_card,same_city,9,5,531.9,0,4,7,624,0,0,0,0
TXN0012797,10602,595,fuel,debit_card,same_state,12,1,50.0,0,1,6,289,0,0,0,0
TXN0012798,10199,591,gaming,credit_card,same_city,0,2,78.72,0,1,4,361,0,0,0,0
TXN0012799,12633,829,restaurant,debit_card,different_state,19,2,50.0,1,0,10,1003,0,1,0,0
TXN0012800,11791,827,electronics,credit_card,same_state,22,5,200.37,0,0,4,1955,0,0,0,0
TXN0012801,10447,674,grocery,credit_card,same_city,3,1,64.92,0,0,4,2261,0,0,0,0
TXN0012802,11811,724,crypto,credit_card,same_city,4,5,393.88,0,2,4,530,0,0,0,1
TXN0012803,10840,814,fashion,credit_card,different_state,5,1,265.61,0,0,7,367,0,0,0,0
TXN0012804,10589,674,grocery,credit_card,different_state,13,4,55.94,1,1,9,302,0,0,0,0
TXN0012805,11153,555,fashion,debit_card,same_city,12,6,85.59,0,2,4,1557,0,0,0,0
TXN0012806,12936,768,crypto,debit_card,same_city,20,0,117.21,1,1,6,212,0,0,0,0
TXN0012807,12090,534,grocery,wallet,same_city,15,6,50.0,0,1,9,1306,0,0,0,0
TXN0012808,10519,618,fuel,credit_card,same_city,5,4,115.56,0,1,1,2224,0,1,0,0
TXN0012809,11036,870,grocery,net_banking,same_city,18,2,123.39,1,2,5,2186,0,0,0,0
TXN0012810,10724,555,restaurant,credit_card,same_state,22,6,313.13,1,0,1,1564,0,0,0,1
